pandal_id,pandal_name,pandal_region,pandal_latitude,pandal_longitude,eatery_name,cuisine_type,distance_m,distance_km,budget_for_two_inr,best_recommended_item,eatery_latitude,eatery_longitude
190,2 No Basudebpur Sarbojanin Durga Puja,Behala,22.496012,88.312023,Chowman (Near 2 No Basudebpur Sarbojanin Durga Puja),Chinese,550,0.55,650,Drums of Heaven & Mixed Fried Rice,22.492782,88.307956
190,2 No Basudebpur Sarbojanin Durga Puja,Behala,22.496012,88.312023,Mithai Ghar (Near 2 No Basudebpur Sarbojanin Durga Puja),Sweets & Morning Snacks,690,0.69,160,Radhaballabhi & Pantua,22.497981,88.305657
190,2 No Basudebpur Sarbojanin Durga Puja,Behala,22.496012,88.312023,Bhojohori Manna (Near 2 No Basudebpur Sarbojanin Durga Puja),Traditional Bengali,830,0.83,750,Ilish Bhapa & Kochi Panthar Jhol,22.50319,88.309664
191,7er Pally Sarbojanin Durga Puja Committee,Behala,22.495334,88.312412,Campari Corner (Near 7er Pally Sarbojanin Durga Puja Committee),Classic Cutlets,830,0.83,260,Diamond Fish Fry & Mutton Cutlet,22.488387,88.315469
191,7er Pally Sarbojanin Durga Puja Committee,Behala,22.495334,88.312412,Kasturi Restaurant (Near 7er Pally Sarbojanin Durga Puja Committee),Bangladeshi / Bengali,580,0.58,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.495795,88.318029
192,Acharya Prafulla Sangha,Behala,22.494645,88.311734,Chowman (Near Acharya Prafulla Sangha),Chinese,530,0.53,650,Drums of Heaven & Mixed Fried Rice,22.497378,88.315967
192,Acharya Prafulla Sangha,Behala,22.494645,88.311734,Oudh 1590 (Near Acharya Prafulla Sangha),Awadhi,730,0.73,950,Galawati Kebab & Shahi Biryani,22.490097,88.316878
192,Acharya Prafulla Sangha,Behala,22.494645,88.311734,Kasturi Restaurant (Near Acharya Prafulla Sangha),Bangladeshi / Bengali,720,0.72,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.500411,88.314986
193,Ajeya Sanghati Durga Puja,Behala,22.493012,88.311023,Kasturi Restaurant (Near Ajeya Sanghati Durga Puja),Bangladeshi / Bengali,700,0.7,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.489277,88.305528
193,Ajeya Sanghati Durga Puja,Behala,22.493012,88.311023,Chowman (Near Ajeya Sanghati Durga Puja),Chinese,630,0.63,650,Drums of Heaven & Mixed Fried Rice,22.497322,88.315029
194,Barisha Kumarpara Youngs' Club Durga Puja,Behala,22.483012,88.311023,Oudh 1590 (Near Barisha Kumarpara Youngs' Club Durga Puja),Awadhi,700,0.7,950,Galawati Kebab & Shahi Biryani,22.477151,88.308451
194,Barisha Kumarpara Youngs' Club Durga Puja,Behala,22.483012,88.311023,Kasturi Restaurant (Near Barisha Kumarpara Youngs' Club Durga Puja),Bangladeshi / Bengali,640,0.64,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.482638,88.317232
195,Barisha Maitree Sangha Durgotsab,Behala,22.482334,88.311412,Arsalan (Near Barisha Maitree Sangha Durgotsab),Mughlai,840,0.84,700,Mutton Awadhi Biryani & Firni,22.48993,88.311342
195,Barisha Maitree Sangha Durgotsab,Behala,22.482334,88.311412,Kasturi Restaurant (Near Barisha Maitree Sangha Durgotsab),Bangladeshi / Bengali,610,0.61,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.485963,88.315878
195,Barisha Maitree Sangha Durgotsab,Behala,22.482334,88.311412,Chowman (Near Barisha Maitree Sangha Durgotsab),Chinese,550,0.55,650,Drums of Heaven & Mixed Fried Rice,22.484657,88.31614
196,Barisha Milani Sangha Durga Puja,Behala,22.481645,88.310734,Bhojohori Manna (Near Barisha Milani Sangha Durga Puja),Traditional Bengali,830,0.83,750,Ilish Bhapa & Kochi Panthar Jhol,22.479757,88.302924
196,Barisha Milani Sangha Durga Puja,Behala,22.481645,88.310734,Mithai Ghar (Near Barisha Milani Sangha Durga Puja),Sweets & Morning Snacks,770,0.77,160,Radhaballabhi & Pantua,22.479898,88.31798
196,Barisha Milani Sangha Durga Puja,Behala,22.481645,88.310734,Chowman (Near Barisha Milani Sangha Durga Puja),Chinese,660,0.66,650,Drums of Heaven & Mixed Fried Rice,22.484922,88.316097
197,Barisha Netaji Sangha Durga Puja,Behala,22.480012,88.310023,Campari Corner (Near Barisha Netaji Sangha Durga Puja),Classic Cutlets,750,0.75,260,Diamond Fish Fry & Mutton Cutlet,22.484917,88.31506
197,Barisha Netaji Sangha Durga Puja,Behala,22.480012,88.310023,Chowman (Near Barisha Netaji Sangha Durga Puja),Chinese,610,0.61,650,Drums of Heaven & Mixed Fried Rice,22.483558,88.314566
198,Barisha Sarbojanin Durgotsab,Behala,22.479334,88.310412,Bhojohori Manna (Near Barisha Sarbojanin Durgotsab),Traditional Bengali,780,0.78,750,Ilish Bhapa & Kochi Panthar Jhol,22.472427,88.311954
198,Barisha Sarbojanin Durgotsab,Behala,22.479334,88.310412,Chowman (Near Barisha Sarbojanin Durgotsab),Chinese,970,0.97,650,Drums of Heaven & Mixed Fried Rice,22.485348,88.317277
198,Barisha Sarbojanin Durgotsab,Behala,22.479334,88.310412,Kasturi Restaurant (Near Barisha Sarbojanin Durgotsab),Bangladeshi / Bengali,930,0.93,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.487037,88.314042
199,Barisha Saterpalli Sammilani Durga Puja,Behala,22.478645,88.309734,Mithai Ghar (Near Barisha Saterpalli Sammilani Durga Puja),Sweets & Morning Snacks,760,0.76,160,Radhaballabhi & Pantua,22.479471,88.302399
199,Barisha Saterpalli Sammilani Durga Puja,Behala,22.478645,88.309734,Campari Corner (Near Barisha Saterpalli Sammilani Durga Puja),Classic Cutlets,900,0.9,260,Diamond Fish Fry & Mutton Cutlet,22.485926,88.313645
199,Barisha Saterpalli Sammilani Durga Puja,Behala,22.478645,88.309734,Oudh 1590 (Near Barisha Saterpalli Sammilani Durga Puja),Awadhi,970,0.97,950,Galawati Kebab & Shahi Biryani,22.473153,88.30238
200,Behala 11 Pally Durga Puja,Behala,22.492012,88.315023,Oudh 1590 (Near Behala 11 Pally Durga Puja),Awadhi,680,0.68,950,Galawati Kebab & Shahi Biryani,22.496441,88.310436
200,Behala 11 Pally Durga Puja,Behala,22.492012,88.315023,Mithai Ghar (Near Behala 11 Pally Durga Puja),Sweets & Morning Snacks,880,0.88,160,Radhaballabhi & Pantua,22.486931,88.308438
200,Behala 11 Pally Durga Puja,Behala,22.492012,88.315023,Kasturi Restaurant (Near Behala 11 Pally Durga Puja),Bangladeshi / Bengali,600,0.6,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.497317,88.313796
201,Haridevpur 41 Palli,Haridevpur,22.480534,88.337512,Gariahat Fast Food (Near Haridevpur 41 Palli),Kolkata Street Rolls,760,0.76,200,Double Mutton Roll & Chicken Pakora,22.478241,88.344477
201,Haridevpur 41 Palli,Haridevpur,22.480534,88.337512,Koshe Kosha (Near Haridevpur 41 Palli),Authentic Bengali,590,0.59,700,Kasha Mangsho & Radhaballavi,22.485427,88.335225
201,Haridevpur 41 Palli,Haridevpur,22.480534,88.337512,Maa Tara Cabin (Near Haridevpur 41 Palli),Bengali Snacks Cabin,620,0.62,220,Fish Fry with Mustard Kasundi,22.485839,88.335559
202,Vivekananda Park Athletic Club Durga Puja,Haridevpur,22.479812,88.337934,Koshe Kosha (Near Vivekananda Park Athletic Club Durga Puja),Authentic Bengali,810,0.81,700,Kasha Mangsho & Radhaballavi,22.472857,88.335461
202,Vivekananda Park Athletic Club Durga Puja,Haridevpur,22.479812,88.337934,Haji Biryani (Near Vivekananda Park Athletic Club Durga Puja),Budget Mughlai Biryani,580,0.58,350,Kolkata Mutton Dum Biryani,22.478103,88.343265
202,Vivekananda Park Athletic Club Durga Puja,Haridevpur,22.479812,88.337934,Chowman (Near Vivekananda Park Athletic Club Durga Puja),Chinese,770,0.77,650,Crispy Honey Chilli Chicken & Hakka Noodles,22.472849,88.337813
203,Haridevpur Nabinsathi Club,Haridevpur,22.479134,88.337212,Gariahat Fast Food (Near Haridevpur Nabinsathi Club),Kolkata Street Rolls,590,0.59,200,Double Mutton Roll & Chicken Pakora,22.476239,88.332394
203,Haridevpur Nabinsathi Club,Haridevpur,22.479134,88.337212,Maa Tara Cabin (Near Haridevpur Nabinsathi Club),Bengali Snacks Cabin,850,0.85,220,Fish Fry with Mustard Kasundi,22.473064,88.332142
204,Sodepur Jatiya Sangha Durga Puja,Haridevpur,22.477012,88.336023,Koshe Kosha (Near Sodepur Jatiya Sangha Durga Puja),Authentic Bengali,540,0.54,700,Kasha Mangsho & Radhaballavi,22.473934,88.331948
204,Sodepur Jatiya Sangha Durga Puja,Haridevpur,22.477012,88.336023,Maa Tara Cabin (Near Sodepur Jatiya Sangha Durga Puja),Bengali Snacks Cabin,790,0.79,220,Fish Fry with Mustard Kasundi,22.472854,88.329778
205,Adarsha Samiti Club Durga Puja,Haridevpur,22.476334,88.336412,Gariahat Fast Food (Near Adarsha Samiti Club Durga Puja),Kolkata Street Rolls,930,0.93,200,Double Mutton Roll & Chicken Pakora,22.468266,88.333858
205,Adarsha Samiti Club Durga Puja,Haridevpur,22.476334,88.336412,Koshe Kosha (Near Adarsha Samiti Club Durga Puja),Authentic Bengali,820,0.82,700,Kasha Mangsho & Radhaballavi,22.47395,88.34396
205,Adarsha Samiti Club Durga Puja,Haridevpur,22.476334,88.336412,Balaram Mullick (Near Adarsha Samiti Club Durga Puja),Mishti,630,0.63,220,Baked Rosogolla & Kheer Kadam,22.478343,88.330681
206,Haridevpur Vivekananda Park,Haridevpur,22.475645,88.335734,Haji Biryani (Near Haridevpur Vivekananda Park),Budget Mughlai Biryani,840,0.84,350,Kolkata Mutton Dum Biryani,22.479793,88.342576
206,Haridevpur Vivekananda Park,Haridevpur,22.475645,88.335734,Balaram Mullick (Near Haridevpur Vivekananda Park),Mishti,710,0.71,220,Baked Rosogolla & Kheer Kadam,22.469384,88.337263
206,Haridevpur Vivekananda Park,Haridevpur,22.475645,88.335734,Koshe Kosha (Near Haridevpur Vivekananda Park),Authentic Bengali,680,0.68,700,Kasha Mangsho & Radhaballavi,22.479455,88.340923
207,Haridevpur Friends Club Durga Puja,Haridevpur,22.474012,88.335023,Maa Tara Cabin (Near Haridevpur Friends Club Durga Puja),Bengali Snacks Cabin,580,0.58,220,Fish Fry with Mustard Kasundi,22.470408,88.33912
207,Haridevpur Friends Club Durga Puja,Haridevpur,22.474012,88.335023,Haji Biryani (Near Haridevpur Friends Club Durga Puja),Budget Mughlai Biryani,780,0.78,350,Kolkata Mutton Dum Biryani,22.471044,88.341902
207,Haridevpur Friends Club Durga Puja,Haridevpur,22.474012,88.335023,Balaram Mullick (Near Haridevpur Friends Club Durga Puja),Mishti,730,0.73,220,Baked Rosogolla & Kheer Kadam,22.473289,88.342077
208,Haridevpur Paschimpara Sarbojanin,Haridevpur,22.473334,88.335412,Chowman (Near Haridevpur Paschimpara Sarbojanin),Chinese,540,0.54,650,Crispy Honey Chilli Chicken & Hakka Noodles,22.477933,88.333646
208,Haridevpur Paschimpara Sarbojanin,Haridevpur,22.473334,88.335412,Koshe Kosha (Near Haridevpur Paschimpara Sarbojanin),Authentic Bengali,920,0.92,700,Kasha Mangsho & Radhaballavi,22.46609,88.339812
209,Haridevpur New Sporting Club,Haridevpur,22.472645,88.334734,Haji Biryani (Near Haridevpur New Sporting Club),Budget Mughlai Biryani,850,0.85,350,Kolkata Mutton Dum Biryani,22.475482,88.342414
209,Haridevpur New Sporting Club,Haridevpur,22.472645,88.334734,Gariahat Fast Food (Near Haridevpur New Sporting Club),Kolkata Street Rolls,590,0.59,200,Double Mutton Roll & Chicken Pakora,22.477979,88.334589
210,Dum Dum Park Tarun Sangha,Dum Dum / South Dumdum,22.611123,88.398545,Nakur Chandra Sweets Outlet (Near Dum Dum Park Tarun Sangha),Bengali Sweets,530,0.53,200,Ghol & Jolbhora Sandesh,22.615635,88.396805
210,Dum Dum Park Tarun Sangha,Dum Dum / South Dumdum,22.611123,88.398545,Dada Boudi Biryani Outlet (Near Dum Dum Park Tarun Sangha),Famous Biryani,750,0.75,550,Signature Mutton Biryani with Big Aloo,22.617758,88.397028
210,Dum Dum Park Tarun Sangha,Dum Dum / South Dumdum,22.611123,88.398545,Mithai Sweets (Near Dum Dum Park Tarun Sangha),Sweets,620,0.62,180,Mishti Doi & Chanar Payesh,22.607745,88.403361
211,Dum Dum Park Bharat Chakra,Dum Dum / South Dumdum,22.610512,88.399234,Dada Boudi Biryani Outlet (Near Dum Dum Park Bharat Chakra),Famous Biryani,790,0.79,550,Signature Mutton Biryani with Big Aloo,22.614448,88.392818
211,Dum Dum Park Bharat Chakra,Dum Dum / South Dumdum,22.610512,88.399234,Nakur Chandra Sweets Outlet (Near Dum Dum Park Bharat Chakra),Bengali Sweets,830,0.83,200,Ghol & Jolbhora Sandesh,22.60884,88.407108
212,Dum Dum Park Yubak Brinda,Dum Dum / South Dumdum,22.609834,88.399612,Mithai Sweets (Near Dum Dum Park Yubak Brinda),Sweets,720,0.72,180,Mishti Doi & Chanar Payesh,22.614649,88.394895
212,Dum Dum Park Yubak Brinda,Dum Dum / South Dumdum,22.609834,88.399612,Arsalan (Near Dum Dum Park Yubak Brinda),Mughlai,850,0.85,700,Special Mutton Biryani & Chicken Chaap,22.610502,88.391372
213,Dum Dum Park Sarbojanin Durga Puja Samity,Dum Dum / South Dumdum,22.609145,88.398934,Arsalan (Near Dum Dum Park Sarbojanin Durga Puja Samity),Mughlai,780,0.78,700,Special Mutton Biryani & Chicken Chaap,22.611549,88.40607
213,Dum Dum Park Sarbojanin Durga Puja Samity,Dum Dum / South Dumdum,22.609145,88.398934,Nakur Chandra Sweets Outlet (Near Dum Dum Park Sarbojanin Durga Puja Samity),Bengali Sweets,770,0.77,200,Ghol & Jolbhora Sandesh,22.615379,88.402274
213,Dum Dum Park Sarbojanin Durga Puja Samity,Dum Dum / South Dumdum,22.609145,88.398934,Mithai Sweets (Near Dum Dum Park Sarbojanin Durga Puja Samity),Sweets,750,0.75,180,Mishti Doi & Chanar Payesh,22.609758,88.391666
214,Dakshindari Youth,Dum Dum / South Dumdum,22.603012,88.394023,Mithai Sweets (Near Dakshindari Youth),Sweets,570,0.57,180,Mishti Doi & Chanar Payesh,22.608104,88.393158
214,Dakshindari Youth,Dum Dum / South Dumdum,22.603012,88.394023,Bhojohori Manna (Near Dakshindari Youth),Bengali Traditional,700,0.7,700,Chingri Malaikari & Kasha Mangsho,22.604774,88.387481
214,Dakshindari Youth,Dum Dum / South Dumdum,22.603012,88.394023,Royal Bengal Fast Food (Near Dakshindari Youth),Fast Food,680,0.68,220,Kolkata Egg Chicken Roll & Moglai Paratha,22.608715,88.391547
215,Dum Dum Tarun Dal,Dum Dum / South Dumdum,22.621012,88.379023,Chowman (Near Dum Dum Tarun Dal),Chinese,750,0.75,650,Chilli Garlic Noodles & Chicken Manchurian,22.614229,88.379019
215,Dum Dum Tarun Dal,Dum Dum / South Dumdum,22.621012,88.379023,Bhojohori Manna (Near Dum Dum Tarun Dal),Bengali Traditional,540,0.54,700,Chingri Malaikari & Kasha Mangsho,22.624194,88.383009
216,Dum Dum Tarun Sangha,Dum Dum / South Dumdum,22.620334,88.379412,Mithai Sweets (Near Dum Dum Tarun Sangha),Sweets,730,0.73,180,Mishti Doi & Chanar Payesh,22.61515,88.375013
216,Dum Dum Tarun Sangha,Dum Dum / South Dumdum,22.620334,88.379412,Nakur Chandra Sweets Outlet (Near Dum Dum Tarun Sangha),Bengali Sweets,760,0.76,200,Ghol & Jolbhora Sandesh,22.6171,88.385938
216,Dum Dum Tarun Sangha,Dum Dum / South Dumdum,22.620334,88.379412,Bhojohori Manna (Near Dum Dum Tarun Sangha),Bengali Traditional,800,0.8,700,Chingri Malaikari & Kasha Mangsho,22.624114,88.38605
217,Dum Dum Motijheel College Para Durga Puja,Dum Dum / South Dumdum,22.623012,88.382023,Bhojohori Manna (Near Dum Dum Motijheel College Para Durga Puja),Bengali Traditional,900,0.9,700,Chingri Malaikari & Kasha Mangsho,22.61504,88.380255
217,Dum Dum Motijheel College Para Durga Puja,Dum Dum / South Dumdum,22.623012,88.382023,Dada Boudi Biryani Outlet (Near Dum Dum Motijheel College Para Durga Puja),Famous Biryani,850,0.85,550,Signature Mutton Biryani with Big Aloo,22.620646,88.389894
217,Dum Dum Motijheel College Para Durga Puja,Dum Dum / South Dumdum,22.623012,88.382023,Mithai Sweets (Near Dum Dum Motijheel College Para Durga Puja),Sweets,900,0.9,180,Mishti Doi & Chanar Payesh,22.617502,88.388469
218,Dum Dum Park Bharat Mata Puja,Dum Dum / South Dumdum,22.610012,88.398023,Nakur Chandra Sweets Outlet (Near Dum Dum Park Bharat Mata Puja),Bengali Sweets,660,0.66,200,Ghol & Jolbhora Sandesh,22.614814,88.394208
218,Dum Dum Park Bharat Mata Puja,Dum Dum / South Dumdum,22.610012,88.398023,Bhojohori Manna (Near Dum Dum Park Bharat Mata Puja),Bengali Traditional,920,0.92,700,Chingri Malaikari & Kasha Mangsho,22.604288,88.391525
219,Nagerbazar Sarbojanin Durga Puja,Dum Dum / South Dumdum,22.628012,88.391023,Dada Boudi Biryani Outlet (Near Nagerbazar Sarbojanin Durga Puja),Famous Biryani,790,0.79,550,Signature Mutton Biryani with Big Aloo,22.626735,88.383458
219,Nagerbazar Sarbojanin Durga Puja,Dum Dum / South Dumdum,22.628012,88.391023,Royal Bengal Fast Food (Near Nagerbazar Sarbojanin Durga Puja),Fast Food,790,0.79,220,Kolkata Egg Chicken Roll & Moglai Paratha,22.631434,88.397772
219,Nagerbazar Sarbojanin Durga Puja,Dum Dum / South Dumdum,22.628012,88.391023,Bhojohori Manna (Near Nagerbazar Sarbojanin Durga Puja),Bengali Traditional,810,0.81,700,Chingri Malaikari & Kasha Mangsho,22.622664,88.385636
220,New Town Sarbojanin Durga Puja,New Town,22.586012,88.462023,Arsalan (Near New Town Sarbojanin Durga Puja),Mughlai,630,0.63,700,Mutton Biryani & Mutton Chaap,22.580897,88.459324
220,New Town Sarbojanin Durga Puja,New Town,22.586012,88.462023,Café Ekante (Near New Town Sarbojanin Durga Puja),Bengali Waterfront Dining,840,0.84,900,Bhetki Paturi & Posto Bora,22.588774,88.469636
220,New Town Sarbojanin Durga Puja,New Town,22.586012,88.462023,The Yellow Chilli (Near New Town Sarbojanin Durga Puja),North Indian,720,0.72,1100,Shaam Savera & Lalla Mussa Dal,22.58033,88.465445
221,"New Town Durga Puja Committee, BG Block",New Town,22.585334,88.462412,"Bhojohori Manna (Near New Town Durga Puja Committee, BG Block)",Bengali,880,0.88,750,Kosha Mangsho & Basanti Pulao,22.592321,88.458312
221,"New Town Durga Puja Committee, BG Block",New Town,22.585334,88.462412,"Haldiram's Bhujiawala (Near New Town Durga Puja Committee, BG Block)",North Indian & Snacks,920,0.92,400,Raj Kachori & Chole Bhature,22.584595,88.453496
221,"New Town Durga Puja Committee, BG Block",New Town,22.585334,88.462412,"Aminia (Near New Town Durga Puja Committee, BG Block)",Mughlai,550,0.55,650,Chicken Awadhi Biryani & Firni,22.588551,88.466494
222,AA 1D Sarbojanin Durga Puja,New Town,22.584645,88.461734,The Yellow Chilli (Near AA 1D Sarbojanin Durga Puja),North Indian,740,0.74,1100,Shaam Savera & Lalla Mussa Dal,22.579859,88.466766
222,AA 1D Sarbojanin Durga Puja,New Town,22.584645,88.461734,Haldiram's Bhujiawala (Near AA 1D Sarbojanin Durga Puja),North Indian & Snacks,970,0.97,400,Raj Kachori & Chole Bhature,22.57624,88.464076
223,BD Block Durga Puja,New Town,22.587012,88.465023,The Yellow Chilli (Near BD Block Durga Puja),North Indian,830,0.83,1100,Shaam Savera & Lalla Mussa Dal,22.589495,88.457402
223,BD Block Durga Puja,New Town,22.587012,88.465023,Haldiram's Bhujiawala (Near BD Block Durga Puja),North Indian & Snacks,640,0.64,400,Raj Kachori & Chole Bhature,22.581253,88.465641
223,BD Block Durga Puja,New Town,22.587012,88.465023,Café Ekante (Near BD Block Durga Puja),Bengali Waterfront Dining,960,0.96,900,Bhetki Paturi & Posto Bora,22.585438,88.474209
224,CD Block Durga Puja,New Town,22.586334,88.465412,Bhojohori Manna (Near CD Block Durga Puja),Bengali,840,0.84,750,Kosha Mangsho & Basanti Pulao,22.583548,88.457809
224,CD Block Durga Puja,New Town,22.586334,88.465412,Arsalan (Near CD Block Durga Puja),Mughlai,740,0.74,700,Mutton Biryani & Mutton Chaap,22.579695,88.466323
224,CD Block Durga Puja,New Town,22.586334,88.465412,Café Ekante (Near CD Block Durga Puja),Bengali Waterfront Dining,780,0.78,900,Bhetki Paturi & Posto Bora,22.592799,88.462376
225,DB Block Durga Puja,New Town,22.585645,88.464734,Aminia (Near DB Block Durga Puja),Mughlai,830,0.83,650,Chicken Awadhi Biryani & Firni,22.580183,88.470273
225,DB Block Durga Puja,New Town,22.585645,88.464734,Echoes Kolkata (Near DB Block Durga Puja),Modern Indian / Continental,970,0.97,1100,Cream Cheese Tikkas & Mocktails,22.589299,88.456154
225,DB Block Durga Puja,New Town,22.585645,88.464734,Haldiram's Bhujiawala (Near DB Block Durga Puja),North Indian & Snacks,960,0.96,400,Raj Kachori & Chole Bhature,22.588566,88.455938
226,BA Block Durga Puja,New Town,22.584012,88.464023,Echoes Kolkata (Near BA Block Durga Puja),Modern Indian / Continental,560,0.56,1100,Cream Cheese Tikkas & Mocktails,22.58851,88.461519
226,BA Block Durga Puja,New Town,22.584012,88.464023,Arsalan (Near BA Block Durga Puja),Mughlai,820,0.82,700,Mutton Biryani & Mutton Chaap,22.583888,88.456046
226,BA Block Durga Puja,New Town,22.584012,88.464023,The Yellow Chilli (Near BA Block Durga Puja),North Indian,620,0.62,1100,Shaam Savera & Lalla Mussa Dal,22.58665,88.4587
227,CG Block Durga Puja,New Town,22.583334,88.464412,Aminia (Near CG Block Durga Puja),Mughlai,800,0.8,650,Chicken Awadhi Biryani & Firni,22.577149,88.460373
227,CG Block Durga Puja,New Town,22.583334,88.464412,Chowman (Near CG Block Durga Puja),Chinese,630,0.63,700,Manchow Soup & Kung Pao Chicken,22.580584,88.459044
227,CG Block Durga Puja,New Town,22.583334,88.464412,Echoes Kolkata (Near CG Block Durga Puja),Modern Indian / Continental,760,0.76,1100,Cream Cheese Tikkas & Mocktails,22.578885,88.458776
228,B Block Durga Puja,New Town,22.582645,88.463734,Chowman (Near B Block Durga Puja),Chinese,670,0.67,700,Manchow Soup & Kung Pao Chicken,22.576677,88.464859
228,B Block Durga Puja,New Town,22.582645,88.463734,Bhojohori Manna (Near B Block Durga Puja),Bengali,830,0.83,750,Kosha Mangsho & Basanti Pulao,22.587521,88.469873
229,New Town Action Area 1 Puja Committee,New Town,22.581012,88.463023,Café Ekante (Near New Town Action Area 1 Puja Committee),Bengali Waterfront Dining,950,0.95,900,Bhetki Paturi & Posto Bora,22.587216,88.456629
229,New Town Action Area 1 Puja Committee,New Town,22.581012,88.463023,The Yellow Chilli (Near New Town Action Area 1 Puja Committee),North Indian,740,0.74,1100,Shaam Savera & Lalla Mussa Dal,22.583102,88.469862
230,AK Block Salt Lake Durga Puja,Salt Lake,22.589012,88.412023,Bhojohori Manna (Near AK Block Salt Lake Durga Puja),Bengali Cuisine,550,0.55,750,Bhetki Macher Paturi & Chitol Muitha,22.589596,88.406709
230,AK Block Salt Lake Durga Puja,Salt Lake,22.589012,88.412023,Oudh 1590 (Near AK Block Salt Lake Durga Puja),Awadhi,820,0.82,950,Awadhi Handi Biryani & Galawati Kebab,22.589839,88.419951
230,AK Block Salt Lake Durga Puja,Salt Lake,22.589012,88.412023,Balaram Mullick (Near AK Block Salt Lake Durga Puja),Iconic Sweets,860,0.86,250,Baked Mihidana & Steamed Sandesh,22.593597,88.405264
231,BD Block Sarbojanin Durgotsab,Salt Lake,22.587334,88.411412,Oudh 1590 (Near BD Block Sarbojanin Durgotsab),Awadhi,930,0.93,950,Awadhi Handi Biryani & Galawati Kebab,22.591115,88.419494
231,BD Block Sarbojanin Durgotsab,Salt Lake,22.587334,88.411412,Fly Kouzina (Near BD Block Sarbojanin Durgotsab),Vegetarian Continental,950,0.95,850,Crispy Corn & Pasta Alfredo,22.595834,88.411249
232,BJ Block Saradotsav,Salt Lake,22.584312,88.417823,Balaram Mullick (Near BJ Block Saradotsav),Iconic Sweets,960,0.96,250,Baked Mihidana & Steamed Sandesh,22.592073,88.413637
232,BJ Block Saradotsav,Salt Lake,22.584312,88.417823,Arsalan (Near BJ Block Saradotsav),Mughlai,930,0.93,700,Mutton Biryani & Murgh Rezala,22.592618,88.418344
232,BJ Block Saradotsav,Salt Lake,22.584312,88.417823,Bhojohori Manna (Near BJ Block Saradotsav),Bengali Cuisine,780,0.78,750,Bhetki Macher Paturi & Chitol Muitha,22.589823,88.42256
233,FD Block Durga Puja,Salt Lake,22.576534,88.411223,Chowman (Near FD Block Durga Puja),Chinese,770,0.77,700,Shanghai Chilli Chicken & Fried Rice,22.569575,88.411509
233,FD Block Durga Puja,Salt Lake,22.576534,88.411223,Fly Kouzina (Near FD Block Durga Puja),Vegetarian Continental,950,0.95,850,Crispy Corn & Pasta Alfredo,22.58163,88.403782
233,FD Block Durga Puja,Salt Lake,22.576534,88.411223,Bhojohori Manna (Near FD Block Durga Puja),Bengali Cuisine,740,0.74,750,Bhetki Macher Paturi & Chitol Muitha,22.578887,88.417962
234,HB Block Durga Puja,Salt Lake,22.582012,88.416023,Bhojohori Manna (Near HB Block Durga Puja),Bengali Cuisine,860,0.86,750,Bhetki Macher Paturi & Chitol Muitha,22.577373,88.409307
234,HB Block Durga Puja,Salt Lake,22.582012,88.416023,Arsalan (Near HB Block Durga Puja),Mughlai,850,0.85,700,Mutton Biryani & Murgh Rezala,22.589669,88.416754
235,EC Block Durga Puja,Salt Lake,22.581334,88.416412,Chowman (Near EC Block Durga Puja),Chinese,870,0.87,700,Shanghai Chilli Chicken & Fried Rice,22.584884,88.423966
235,EC Block Durga Puja,Salt Lake,22.581334,88.416412,Balaram Mullick (Near EC Block Durga Puja),Iconic Sweets,910,0.91,250,Baked Mihidana & Steamed Sandesh,22.587901,88.411076
235,EC Block Durga Puja,Salt Lake,22.581334,88.416412,Bhojohori Manna (Near EC Block Durga Puja),Bengali Cuisine,910,0.91,750,Bhetki Macher Paturi & Chitol Muitha,22.573232,88.415573
236,EE Block Durga Puja,Salt Lake,22.580645,88.415734,Gupta Brothers (Near EE Block Durga Puja),Sweets & North Indian,560,0.56,380,Kesaria Jalebi & Chole Bhature,22.585676,88.415108
236,EE Block Durga Puja,Salt Lake,22.580645,88.415734,Bhojohori Manna (Near EE Block Durga Puja),Bengali Cuisine,740,0.74,750,Bhetki Macher Paturi & Chitol Muitha,22.586801,88.412909
237,Salt Lake Labony Estate Durga Puja,Salt Lake,22.585012,88.414023,Chowman (Near Salt Lake Labony Estate Durga Puja),Chinese,630,0.63,700,Shanghai Chilli Chicken & Fried Rice,22.585146,88.407895
237,Salt Lake Labony Estate Durga Puja,Salt Lake,22.585012,88.414023,Fly Kouzina (Near Salt Lake Labony Estate Durga Puja),Vegetarian Continental,960,0.96,850,Crispy Corn & Pasta Alfredo,22.582228,88.42287
238,Behala Nutan Dal Durga Puja,Behala,22.489012,88.318023,Chowman (Near Behala Nutan Dal Durga Puja),Chinese,690,0.69,650,Drums of Heaven & Mixed Fried Rice,22.489548,88.324707
238,Behala Nutan Dal Durga Puja,Behala,22.489012,88.318023,Mithai Ghar (Near Behala Nutan Dal Durga Puja),Sweets & Morning Snacks,830,0.83,160,Radhaballabhi & Pantua,22.481682,88.319764
